0.4,0.0,0.2,0.22,0.42,0.46,0.62,0.0,0.8,0.17,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.71,0.0,0.35,0.22,0.46,0.53,0.6,0.0,0.86,0.17,0.31,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.44,0.26,0.35,0.22,0.46,0.31,0.71,0.0,0.84,0.13,0.31,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.53,0.26,0.35,0.22,0.51,0.31,0.75,0.0,0.73,0.13,0.42,0.2,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.44,0.26,0.35,0.22,0.51,0.31,0.71,0.0,0.77,0.13,0.42,0.2,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.37,0.26,0.33,0.0,0.6,0.46,0.84,0.0,0.91,0.2,0.42,0.17,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.4,0.22,0.17,0.0,0.6,0.48,0.86,0.0,0.84,0.2,0.13,0.17,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.48,0.22,0.17,0.0,0.42,0.55,0.73,0.0,0.82,0.2,0.13,0.17,0.17,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.66,0.22,0.17,0.0,0.55,0.48,0.68,0.2,0.93,0.2,0.13,0.17,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.68,0.22,0.17,0.0,0.57,0.64,0.66,0.2,0.97,0.2,0.13,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.66,0.22,0.17,0.26,0.51,0.53,0.71,0.2,0.77,0.0,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.64,0.0,0.0,0.26,0.51,0.62,0.84,0.2,0.8,0.0,0.2,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
0.6,0.0,0.17,0.46,0.51,0.46,0.91,0.0,0.75,0.0,0.2,0.06,0.0,0.0,0.0,0.2,0.13,0.22,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.46,0.0,0.33,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.13,0.26,0.22,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.2,0.0,0.0,0.48,0.0,0.22,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.28,0.4,0.26,0.26,0.22,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.2,0.0,0.0,0.37,0.0,0.22,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.26,0.28,0.4,0.31,0.26,0.28,0.17,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.2,0.0,0.0,0.4,0.0,0.22,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.33,0.28,0.4,0.15,0.26,0.31,0.17,0.15,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.2,0.0,0.0,0.48,0.0,0.22,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.28,0.4,0.35,0.26,0.2,0.17,0.15,0.26,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.6,0.0,0.28,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.33,0.4,0.35,0.0,0.17,0.17,0.15,0.26,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.66,0.0,0.28,0.93,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.11,0.0,0.35,0.0,0.4,0.0,0.17,0.26,0.22,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.33,0.0,0.0,0.48,0.28,0.31,0.91,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.11,0.0,0.35,0.0,0.28,0.0,0.17,0.26,0.22,0.2,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.68,0.28,0.37,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.11,0.0,0.35,0.0,0.28,0.0,0.04,0.0,0.22,0.22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.35,0.28,0.31,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.22,0.15,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.2,0.0,0.0,0.4,0.28,0.42,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.11,0.0,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.22,0.15,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.4,0.28,0.33,1.0,0.0,0.48,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.2,0.22,0.26,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.22,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.4,0.0,0.48,1.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.37,0.17,0.28,0.0,0.0,0.22,0.0,0.04,0.0,0.0,0.22,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.37,0.0,0.48,1.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.17,0.28,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.37,0.0,0.26,1.0,0.0,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.31,0.17,0.28,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.37,0.0,0.26,1.0,0.0,0.35,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.31,0.15,0.28,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.15,0.0,0.0,0.6,0.0,0.17,0.91,0.0,0.35,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.31,0.35,0.28,0.26,0.0,0.17,0.0,0.0,0.22,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.15,0.0,0.0,0.51,0.0,0.17,0.82,0.0,0.35,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.28,0.15,0.0,0.26,0.0,0.13,0.0,0.0,0.26,0.2,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.15,0.0,0.0,0.31,0.0,0.17,0.86,0.0,0.33,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.28,0.15,0.0,0.26,0.0,0.37,0.0,0.0,0.26,0.28,0.0,0.22,0.22,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.51,0.0,0.28,0.77,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.2,0.22,0.0,0.33,0.0,0.24,0.17,0.0,0.26,0.28,0.0,0.11,0.22,0.0,0.35,0.22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.57,0.26,0.31,0.82,0.0,0.44,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.24,0.17,0.0,0.26,0.28,0.0,0.11,0.22,0.0,0.35,0.22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.17,0.0,0.0,0.57,0.26,0.31,0.88,0.0,0.35,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.33,0.2,0.0,0.26,0.28,0.0,0.11,0.22,0.0,0.35,0.22,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.33,0.0,0.0,0.55,0.26,0.13,0.75,0.0,0.35,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.2,0.22,0.0,0.2,0.0,0.2,0.06,0.17,0.0,0.28,0.0,0.17,0.0,0.0,0.35,0.22,0.13,0.2,0.17,0.0,0.0,0.0,0.0,0,1
0.33,0.0,0.0,0.6,0.26,0.13,0.86,0.0,0.35,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.28,0.22,0.0,0.2,0.0,0.24,0.06,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.22,0.13,0.2,0.17,0.2,0.17,0.0,0.0,0,1
0.28,0.0,0.0,0.46,0.26,0.13,0.91,0.0,0.35,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,0.0,0.35,0.06,0.2,0.0,0.22,0.0,0.13,0.0,0.0,0.0,0.0,0.13,0.2,0.17,0.2,0.17,0.2,0.31,0,1
0.28,0.0,0.0,0.55,0.0,0.13,0.86,0.0,0.35,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.4,0.26,0.0,0.28,0.0,0.22,0.06,0.2,0.0,0.22,0.0,0.13,0.0,0.0,0.0,0.0,0.15,0.2,0.17,0.2,0.17,0.2,0.31,0,1
0.28,0.0,0.0,0.48,0.0,0.13,1.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.44,0.26,0.0,0.17,0.0,0.31,0.06,0.2,0.0,0.22,0.0,0.13,0.0,0.0,0.26,0.0,0.15,0.2,0.17,0.2,0.17,0.2,0.31,0,1
0.28,0.0,0.0,0.66,0.0,0.35,0.93,0.0,0.13,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.35,0.15,0.0,0.17,0.0,0.28,0.0,0.22,0.0,0.17,0.0,0.13,0.0,0.0,0.26,0.0,0.15,0.0,0.0,0.2,0.17,0.2,0.31,0,1
0.37,0.0,0.0,0.62,0.0,0.28,0.8,0.0,0.46,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.46,0.15,0.0,0.15,0.0,0.2,0.0,0.22,0.0,0.17,0.0,0.13,0.0,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.0,0.2,0.31,0,1
0.2,0.0,0.0,0.66,0.0,0.35,0.93,0.0,0.46,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.44,0.15,0.0,0.15,0.0,0.22,0.0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,0.26,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.22,0.0,0.0,0.42,0.0,0.42,1.0,0.0,0.46,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.53,0.15,0.0,0.15,0.0,0.08,0.0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.28,0.0,0.0,0.31,0.0,0.37,1.0,0.0,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.37,0.15,0.0,0.15,0.0,0.08,0.0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
0.33,0.0,0.0,0.31,0.4,0.44,1.0,0.0,0.17,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.15,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
